account_name,taxonomy_account_name,account_code,parent_account_code,values
รวมกำไร(ขาดทุน)เบ็ดเสร็จอื่นสุทธิจากภาษี,รวมกำไร(ขาดทุน)เบ็ดเสร็จอื่นสุทธิจากภาษี,409998,409999,"['(880,231)', '-']"
กำไร(ขาดทุน)เบ็ดเสร็จรวม,กำไร(ขาดทุน)เบ็ดเสร็จรวม,409999,,"['18,903,677', '(219,995)']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,,"['20,094,793', '(219,995)']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['(310,885)', '-']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,,"['19,217,155', '(219,995)']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['(313,478)', '-']"
กำไร(ขาดทุน)ต่อหุ้นขั้นพื้นฐาน(บาท),กำไร (ขาดทุน) ต่อหุ้นขั้นพื้นฐาน (บาท/หุ้น),480100,,"['5.93', '(0.17)']"
กำไร(ขาดทุน)จากการดำเนินงานก่อนภาษีเงินได้,กำไร(ขาดทุน)จากการดำเนินงานก่อนภาษีเงินได้,510200,519997,"['25,328,479', '(219,995)']"
ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,510300,519997,"['4,413,713', '-']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['20,992,656', '-']"
ขาดทุนจากการด้อยค่าของทรัพย์สินรอการขาย,ขาดทุนจากการด้อยค่าของทรัพย์สินรอการขาย,512000,519997,"['104,200', '-']"
ขาดทุนจากการด้อยค่าของอาคารและอุปกรณ์,(โอนกลับ) ขาดทุนจากการด้อยค่าของสินทรัพย์ถาวร,511700,519997,"['8,279', '-']"
ประมาณการหนี้สิน,ประมาณการหนี้สิน,514920,519997,"['675,370', '-']"
