account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดรับ(จ่าย)จากการซื้อเงินลงทุนในบริษัทย่อย,เงินสดจ่ายซื้อเงินลงทุนในบริษัทย่อย บริษัทร่วม และการร่วมค้า,521200,529999,"['(26,388)', '-']"
เงินสดรับจากเงินปันผล,เงินสดรับจากเงินปันผล,529700,529999,"['16', '369,038']"
เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530313,530310,"['9,186,646', '9,186,646']"
เงินสดจ่ายเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดจ่ายเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530413,530410,"['(3,000,000)', '(3,000,000)']"
เงินสดรับจากเงินกู้ยืมระยะยาวจากสถาบันการเงิน,เงินสดรับจากเงินกู้ยืมระยะยาวจากสถาบันการเงิน,530333,530320,"['3,275,000', '1,000,000']"
เงินสดจ่ายเงินกู้ยืมระยะยาวจากสถาบันการเงิน,เงินสดจ่ายเงินกู้ยืมระยะยาวจากสถาบันการเงิน,530423,530420,"['(2,095,067)', '(644,400)']"
เงินสดรับจากการออกหุ้นกู้ไม่ด้อยสิทธิ,เงินสดรับจากการออกหุ้นกู้ไม่ด้อยสิทธิ,530700,539999,"['4,655,900', '4,655,900']"
เงินสดจ่ายหุ้นกู้ไม่ด้อยสิทธิ,เงินสดจ่ายหุ้นกู้ไม่ด้อยสิทธิ,530800,539999,"['(3,550,000)', '(3,550,000)']"
เงินสดสุทธิจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อย,รายการอื่น ๆ (กิจกรรมจัดหาเงิน),539900,539999,"['(315,000)', '-']"
เงินปันผลจ่ายให้แก่ส่วนได้เสียที่ไม่มีอำนาจควบคุม,เงินปันผลจ่ายให้แก่ส่วนได้เสียที่ไม่มีอำนาจควบคุม,539800,539999,"['(82,984)', '-']"
เงินปันผลจ่ายให้แก่ผู้ถือหุ้นของกลุ่มกิจการ,เงินปันผลจ่ายให้แก่ผู้ถือหุ้นของกลุ่มกิจการ,539800,539999,"['(2,471,199)', '(2,471,199)']"
จ่ายคืนเงินต้นของสัญญาเช่า,จ่ายคืนเงินต้นของสัญญาเช่า,530500,539999,"['(332,052)', '(1,295)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิ,509999,599999,"['395,321', '800,090']"
เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,599999,"['2,688,647', '137,639']"
(ขาดทุน)กำไรจากอัตราแลกเปลี่ยนของเงินสดและรายการเทียบเท่าเงินสด,(ขาดทุน)กำไรจากอัตราแลกเปลี่ยนของเงินสดและรายการเทียบเท่าเงินสด,540200,599999,"['(18)', '-']"
เงินสดและรายการเทียบเท่าเงินสดปลายงวด,เงินสดและรายการเทียบเท่าเงินสดปลายงวด,599999,,"['3,083,950', '937,729']"
